TradeDate,ATM_IV_5_40D,ATM_IV_10_40D,ATM_IV_30_40D
20161017,0.026071,0.04394 ,0.1024  
20161018,0.025787,0.042454,0.10031 
20161019,0.0257  ,0.042679,0.10036 
20161020,0.024423,0.040409,0.095099
20161021,0.023213,0.037476,0.090126
20161024,0.02382 ,0.03911 ,0.090884
20161025,0.024525,0.039291,0.090442
20161026,0.025104,0.040792,0.094646
20161027,0.025827,0.043052,0.097751
20161028,0.026258,0.044036,0.099968
20161031,0.028618,0.04659 ,0.10616 
20161101,0.028945,0.047126,0.10589 
20161102,0.029159,0.047823,0.10707 
20161103,0.030027,0.048675,0.10929 
20161104,0.030848,0.049913,0.11119 
20161107,0.031555,0.050663,0.11007 
20161108,0.030341,0.048194,0.10328 
20161109,0.032034,0.051064,0.1159  
20161110,0.032667,0.054757,0.11921 
20161111,0.035596,0.057458,0.12244 
20161114,0.039774,0.06374 ,0.13224 
20161115,0.036756,0.059829,0.12369 
20161116,0.035682,0.057528,0.11958 
20161117,0.036836,0.057472,0.12697 
20161118,0.039763,0.061295,0.12756 
20161121,0.039904,0.062485,0.12827 
20161122,0.035663,0.055785,0.11622 
20161123,0.037275,0.058724,0.12139 
20161125,0.039114,0.061452,0.12706 
20161128,0.037822,0.058949,0.12054 
20161129,0.036822,0.05811 ,0.11565 
20161130,0.038615,0.062815,0.12178 
20161201,0.04022 ,0.065775,0.13327 
20161202,0.037422,0.062345,0.12657 
20161205,0.037269,0.061144,0.12325 
20161206,0.034242,0.056266,0.11705 
20161207,0.032239,0.053657,0.11228 
20161208,0.031221,0.053076,0.11012 
20161209,0.032938,0.054546,0.1139  
20161212,0.034285,0.057397,0.11677 
20161213,0.033938,0.056749,0.11297 
20161214,0.034203,0.057207,0.1139  
20161215,0.034485,0.054524,0.10127 
20161216,0.032333,0.05239 ,0.10435 
20161219,0.031281,0.051235,0.10342 
20161220,0.031664,0.051952,0.10577 
20161221,0.031364,0.05092 ,0.10419 
20161222,0.030863,0.050513,0.10344 
20161223,0.030473,0.049464,0.10115 
20161227,0.031143,0.050858,0.10251 
20161228,0.030563,0.049517,0.10053 
20161229,0.031405,0.050677,0.10264 
20161230,0.031754,0.05037 ,0.10307 
20170103,0.033711,0.053689,0.10592 
20170104,0.033818,0.05429 ,0.10561 
20170105,0.033985,0.054544,0.10665 
20170106,0.032483,0.052185,0.1     
20170109,0.033198,0.053662,0.10474 
20170110,0.032886,0.052416,0.10298 
20170111,0.032195,0.05094 ,0.10119 
20170112,0.03251 ,0.05206 ,0.099697
20170113,0.032427,0.051513,0.099277
20170117,0.034051,0.05451 ,0.10387 
20170118,0.034499,0.054119,0.1056  
20170119,0.035352,0.055588,0.10701 
20170120,0.033914,0.053866,0.10304 
20170123,0.034475,0.054218,0.10466 
20170124,0.034601,0.055021,0.10724 
20170125,0.035573,0.05647 ,0.10883 
20170126,0.033904,0.053549,0.10112 
20170127,0.033454,0.051623,0.099348
20170130,0.034534,0.053553,0.10256 
20170131,0.034832,0.054216,0.10344 
20170201,0.033338,0.051879,0.098448
20170202,0.032507,0.050715,0.096953
20170203,0.030788,0.048877,0.096826
20170206,0.031698,0.050319,0.099973
20170207,0.031925,0.050555,0.098335
20170208,0.032782,0.050894,0.099173
20170209,0.032247,0.050094,0.097952
20170210,0.032439,0.050046,0.097492
20170213,0.033031,0.049706,0.098156
20170214,0.032017,0.04767 ,0.095372
20170215,0.030643,0.046233,0.091565
20170216,0.030775,0.046692,0.089796
20170217,0.031244,0.047691,0.092647
20170221,0.032092,0.049065,0.094697
20170222,0.032486,0.049344,0.095405
20170223,0.032413,0.048835,0.095957
20170224,0.032237,0.048997,0.097302
20170227,0.033012,0.049935,0.096261
20170228,0.033966,0.051125,0.097421
20170301,0.033384,0.049472,0.09351 
20170302,0.032802,0.048413,0.092103
20170303,0.031041,0.045837,0.090125
20170306,0.031642,0.047123,0.092381
20170307,0.031046,0.045987,0.090784
20170308,0.031862,0.046646,0.091867
20170309,0.03238 ,0.047319,0.09233 
20170310,0.030226,0.045607,0.089736
20170313,0.031475,0.047362,0.092447
20170314,0.031404,0.047484,0.091288
20170315,0.028099,0.044119,0.085738
20170316,0.027809,0.042698,0.085048
20170317,0.027675,0.042944,0.085321
20170320,0.02763 ,0.043571,0.084787
20170321,0.028524,0.044877,0.085179
20170322,0.029506,0.046007,0.087952
20170323,0.029681,0.045864,0.088033
20170324,0.029744,0.045713,0.086794
20170327,0.030093,0.045417,0.086515
20170328,0.028995,0.044137,0.085529
20170329,0.028712,0.043387,0.085024
20170330,0.028773,0.043488,0.085366
20170331,0.028459,0.04342 ,0.08544 
20170403,0.029711,0.045739,0.089573
20170404,0.03054 ,0.046625,0.091593
20170405,0.030026,0.04651 ,0.090791
20170406,0.029908,0.046789,0.0927  
20170407,0.029398,0.045476,0.090151
20170410,0.03083 ,0.048795,0.093457
20170411,0.033284,0.052692,0.099276
20170412,0.0343  ,0.052702,0.10056 
20170413,0.034323,0.053116,0.097798
20170417,0.033957,0.052075,0.094549
20170418,0.035025,0.054019,0.10001 
20170419,0.034234,0.05344 ,0.097531
20170420,0.03497 ,0.054633,0.098884
20170421,0.036722,0.05764 ,0.1057  
20170424,0.030983,0.048031,0.088754
20170425,0.02976 ,0.045903,0.086199
20170426,0.028796,0.044977,0.086484
20170427,0.028458,0.044024,0.085245
20170428,0.028734,0.043924,0.084418
20170501,0.029404,0.045097,0.085755
20170502,0.029124,0.04466 ,0.086126
20170503,0.028586,0.04432 ,0.084154
20170504,0.029023,0.044333,0.084811
20170505,0.028081,0.043726,0.083715
20170508,0.027185,0.042211,0.081654
20170509,0.026675,0.041829,0.080199
20170510,0.026773,0.041337,0.077355
20170511,0.027032,0.04146 ,0.076859
20170512,0.026733,0.041776,0.07573 
20170515,0.026475,0.041579,0.077579
20170516,0.026313,0.040678,0.075131
20170517,0.028864,0.045949,0.083328
20170518,0.027717,0.04314 ,0.078093
20170519,0.02672 ,0.041694,0.075604
20170522,0.026661,0.041172,0.075369
20170523,0.027327,0.041842,0.075583
20170524,0.026724,0.041359,0.074115
20170525,0.026541,0.040485,0.072609
20170526,0.026199,0.039201,0.072167
20170530,0.027475,0.041689,0.076023
20170531,0.027858,0.042524,0.078895
20170601,0.026893,0.041245,0.076234
20170602,0.026177,0.041313,0.077347
20170605,0.025989,0.041159,0.077044
20170606,0.026705,0.042588,0.079865
20170607,0.026422,0.042108,0.078383
20170608,0.025699,0.041116,0.07651 
20170609,0.024944,0.039575,0.074207
20170612,0.024829,0.039927,0.074025
20170613,0.024669,0.039329,0.073509
20170614,0.024439,0.039295,0.074629
20170615,0.024374,0.039127,0.073415
20170616,0.023919,0.038093,0.071302
20170619,0.024961,0.039435,0.07267 
20170620,0.024766,0.039453,0.073583
20170621,0.024406,0.039391,0.072916
20170622,0.023472,0.03817 ,0.071568
20170623,0.023304,0.037732,0.071153
20170626,0.022836,0.037422,0.071744
20170627,0.023865,0.039202,0.073598
20170628,0.023731,0.038704,0.075315
20170629,0.025167,0.041318,0.077945
20170630,0.026054,0.042523,0.081126
20170703,0.026881,0.043015,0.083169
20170705,0.025863,0.042677,0.080638
20170706,0.025746,0.042116,0.080573
20170707,0.024337,0.040739,0.079731
20170710,0.024304,0.040103,0.077927
20170711,0.024107,0.040818,0.078899
20170712,0.02333 ,0.03932 ,0.075486
20170713,0.023774,0.039372,0.075899
20170714,0.022625,0.03797 ,0.072417
20170717,0.022622,0.037426,0.070593
20170718,0.022407,0.03652 ,0.069469
20170719,0.021734,0.036062,0.067402
20170720,0.020634,0.034837,0.06447 
20170721,0.0208  ,0.03413 ,0.064604
20170724,0.020705,0.034281,0.065657
20170725,0.021178,0.036666,0.069061
20170726,0.019079,0.033465,0.064988
20170727,0.019126,0.034174,0.065979
20170728,0.018163,0.032928,0.066119
20170731,0.017818,0.033482,0.066279
20170801,0.017816,0.034206,0.066574
20170802,0.016721,0.032368,0.061309
20170803,0.016481,0.031438,0.05945 
20170804,0.015541,0.030392,0.056524
20170807,0.014675,0.029384,0.054606
20170808,0.015143,0.030257,0.054259
20170809,0.016342,0.032225,0.056876
20170810,0.01721 ,0.033577,0.058478
20170811,0.016756,0.033056,0.057604
20170814,0.014435,0.030391,0.051332
20170815,0.014073,0.029302,0.050735
20170816,0.014139,0.02966 ,0.050652
20170817,0.015407,0.03082 ,0.053575
20170818,0.015317,0.031181,0.053041
20170821,0.016916,0.033349,0.056462
20170822,0.016097,0.031974,0.053251
20170823,0.016716,0.033377,0.055817
20170824,0.017591,0.03283 ,0.05701 
20170825,0.016568,0.031933,0.054122
20170828,0.016492,0.031542,0.055278
20170829,0.017906,0.0338  ,0.05806 
20170830,0.01775 ,0.033825,0.057228
20170831,0.017953,0.033701,0.058458
20170901,0.016344,0.031967,0.054148
20170905,0.020842,0.038557,0.067426
20170906,0.020261,0.037735,0.067216
20170907,0.021245,0.038736,0.071122
20170908,0.02185 ,0.040043,0.071901
20170911,0.021124,0.037602,0.067496
20170912,0.022999,0.036656,0.065821
20170913,0.021024,0.036444,0.066537
20170914,0.021244,0.036726,0.068055
20170915,0.022138,0.036055,0.069121
20170918,0.022593,0.03858 ,0.070793
20170919,0.023205,0.038163,0.071069
20170920,0.022002,0.037164,0.068928
20170921,0.021848,0.036809,0.068495
20170922,0.022698,0.03762 ,0.072546
20170925,0.023803,0.039064,0.074252
20170926,0.023547,0.038525,0.072234
20170927,0.023789,0.038546,0.07395 
20170928,0.02312 ,0.038335,0.073868
20170929,0.023649,0.038985,0.074195
20171002,0.024642,0.040257,0.07608 
20171003,0.024222,0.039718,0.07534 
20171004,0.024299,0.039363,0.075545
20171005,0.024684,0.040417,0.076283
20171006,0.024771,0.040319,0.075473
20171009,0.024608,0.039961,0.076292
20171010,0.024777,0.040359,0.074832
20171011,0.023938,0.03888 ,0.07343 
20171012,0.023629,0.038713,0.073921
20171013,0.022493,0.036984,0.07123 
20171016,0.023016,0.036838,0.071477
20171017,0.023324,0.036869,0.070426
20171018,0.02393 ,0.037926,0.071867
20171019,0.024342,0.03804 ,0.071871
20171020,0.025312,0.040456,0.074393
20171023,0.0258  ,0.041083,0.076361
20171024,0.026965,0.042275,0.078309
20171025,0.027301,0.043598,0.082549
20171026,0.026967,0.042945,0.081205
20171027,0.02444 ,0.039649,0.076292
20171030,0.02411 ,0.039741,0.078258
20171031,0.023369,0.038866,0.07643 
20171101,0.022765,0.037527,0.074212
20171102,0.021827,0.036513,0.071746
20171103,0.020182,0.033859,0.068486
20171106,0.021098,0.035108,0.070381
20171107,0.021154,0.034817,0.069996
20171108,0.020972,0.034907,0.069312
20171109,0.021334,0.035362,0.069569
20171110,0.021876,0.036548,0.072212
20171113,0.021717,0.03702 ,0.071012
20171114,0.021807,0.036085,0.071059
20171115,0.021036,0.035886,0.072301
20171116,0.02133 ,0.035526,0.072831
20171117,0.02133 ,0.035532,0.073358
20171120,0.020989,0.035474,0.073145
20171121,0.020725,0.034906,0.073475
20171122,0.020159,0.033294,0.07159 
20171124,0.020139,0.033421,0.071829
20171127,0.020516,0.033822,0.070826
20171128,0.020533,0.033662,0.070337
20171129,0.020543,0.033917,0.071544
20171130,0.021653,0.035253,0.073684
20171201,0.022778,0.037646,0.078381
20171204,0.022629,0.036913,0.075234
20171205,0.022414,0.036422,0.074959
20171206,0.022239,0.035439,0.073552
20171207,0.022066,0.035329,0.074399
20171208,0.020862,0.033847,0.072877
20171211,0.02118 ,0.034354,0.073808
20171212,0.021316,0.034199,0.072685
20171213,0.019975,0.032331,0.068335
20171214,0.019604,0.032241,0.071915
20171215,0.019497,0.03194 ,0.071261
20171218,0.019631,0.032783,0.072785
20171219,0.020168,0.033943,0.074752
20171220,0.020239,0.034554,0.075763
20171221,0.020775,0.035132,0.077555
20171222,0.020445,0.034191,0.077337
20171226,0.02037 ,0.034165,0.076727
20171227,0.019898,0.033241,0.075003
20171228,0.01986 ,0.033138,0.073813
20171229,0.020169,0.033297,0.075378
20180102,0.020742,0.034439,0.076465
20180103,0.020272,0.033725,0.074485
20180104,0.020066,0.033912,0.071774
20180105,0.019593,0.032635,0.069463
20180108,0.0197  ,0.032546,0.070516
20180109,0.020302,0.034875,0.074078
20180110,0.020209,0.03492 ,0.073684
20180111,0.01989 ,0.034167,0.072537
20180112,0.01943 ,0.033657,0.07099 
20180116,0.020111,0.034251,0.071951
20180117,0.019898,0.034093,0.072657
20180118,0.021248,0.036155,0.077823
20180119,0.021564,0.037115,0.08059 
20180122,0.02244 ,0.03886 ,0.082327
20180123,0.022203,0.038052,0.079525
20180124,0.022764,0.039648,0.083193
20180125,0.021946,0.036921,0.077386
20180126,0.023989,0.040381,0.083447
20180129,0.024558,0.040726,0.08465 
20180130,0.025292,0.042822,0.089115
20180131,0.02521 ,0.041533,0.0854  
20180201,0.024761,0.041905,0.088413
20180202,0.024503,0.043065,0.092218
20180205,0.025448,0.045147,0.093701
20180206,0.027692,0.046852,0.093082
20180207,0.027149,0.047009,0.093007
20180208,0.030356,0.05138 ,0.10219 
20180209,0.032014,0.053193,0.10596 
20180212,0.030351,0.049903,0.097203
20180213,0.030443,0.049255,0.093848
20180214,0.030473,0.048798,0.093861
20180215,0.028684,0.045118,0.085443
20180216,0.027897,0.043635,0.081902
20180220,0.028942,0.04354 ,0.082943
20180221,0.028024,0.044095,0.086695
20180222,0.02908 ,0.044301,0.084407
20180223,0.029174,0.04473 ,0.08404 
20180226,0.02932 ,0.044549,0.083472
20180227,0.029857,0.045251,0.083671
20180228,0.029281,0.0449  ,0.082847
20180301,0.029489,0.045988,0.083229
20180302,0.02964 ,0.046046,0.084934
20180305,0.029383,0.045823,0.085455
20180306,0.028741,0.045077,0.08337 
20180307,0.028801,0.045404,0.083213
20180308,0.027264,0.042392,0.079415
20180309,0.025906,0.040428,0.07588 
20180312,0.025756,0.039957,0.073289
20180313,0.024742,0.03775 ,0.070055
20180314,0.025708,0.039325,0.072331
20180315,0.026031,0.039453,0.072418
20180316,0.025596,0.03882 ,0.074395
20180319,0.027222,0.04118 ,0.077922
20180320,0.0268  ,0.041163,0.077122
20180321,0.023797,0.038441,0.072855
20180322,0.023005,0.036765,0.070781
20180323,0.023493,0.037565,0.073018
20180326,0.023417,0.037801,0.073584
20180327,0.024279,0.038469,0.073753
20180328,0.025262,0.039083,0.074533
20180329,0.025983,0.039928,0.076346
20180402,0.026183,0.039991,0.077484
20180403,0.024558,0.038031,0.073888
20180404,0.024075,0.037359,0.073267
20180405,0.023363,0.036407,0.071001
20180406,0.023482,0.03685 ,0.072064
20180409,0.022522,0.035773,0.070117
20180410,0.022337,0.035286,0.070098
20180411,0.021481,0.034438,0.067388
20180412,0.021948,0.03505 ,0.067941
20180413,0.02199 ,0.034971,0.067228
20180416,0.022356,0.034879,0.068471
20180417,0.021399,0.033363,0.065836
20180418,0.022297,0.034318,0.067171
20180419,0.022607,0.035051,0.071043
20180420,0.022654,0.035637,0.071414
20180423,0.023703,0.037296,0.072263
20180424,0.024219,0.037768,0.074057
20180425,0.024655,0.040394,0.079063
20180426,0.023466,0.038232,0.073942
20180427,0.022097,0.03565 ,0.069214
20180430,0.022318,0.035968,0.069066
20180501,0.022241,0.036755,0.070823
20180502,0.021002,0.034909,0.068946
20180503,0.021353,0.034625,0.068498
20180504,0.020469,0.033065,0.066439
20180507,0.020618,0.033817,0.068194
20180508,0.021253,0.035255,0.069649
20180509,0.021527,0.035014,0.070694
20180510,0.020161,0.033875,0.06698 
20180511,0.019584,0.032208,0.064353
20180514,0.020389,0.033308,0.066834
20180515,0.02271 ,0.036961,0.073171
20180516,0.022679,0.03691 ,0.074367
20180517,0.022462,0.037521,0.074777
20180518,0.02163 ,0.03574 ,0.072397
20180521,0.023051,0.037667,0.074504
20180522,0.021807,0.035659,0.07065 
20180523,0.022997,0.03649 ,0.07073 
20180524,0.02228 ,0.035186,0.067952
20180525,0.022604,0.034491,0.067802
20180529,0.033912,0.046784,0.085156
20180530,0.029772,0.042781,0.076265
20180531,0.029027,0.04238 ,0.075828
20180601,0.026175,0.038353,0.071599
20180604,0.024979,0.037572,0.0697  
20180605,0.025054,0.037816,0.069147
20180606,0.025594,0.039328,0.073149
20180607,0.026494,0.03981 ,0.074252
20180608,0.027605,0.040791,0.076397
20180611,0.027659,0.041461,0.077462
20180612,0.026703,0.040578,0.07524 
20180613,0.024314,0.037443,0.071032
20180614,0.022848,0.036161,0.067608
20180615,0.023143,0.036624,0.068183
20180618,0.023059,0.036157,0.067247
20180619,0.023926,0.037429,0.068523
20180620,0.023513,0.036705,0.066391
20180621,0.024612,0.03796 ,0.068153
20180622,0.024097,0.036218,0.065759
20180625,0.025477,0.037922,0.068429
20180626,0.024288,0.036392,0.066239
20180627,0.025096,0.037882,0.069168
20180628,0.024677,0.036524,0.067316
20180629,0.023599,0.035096,0.064162
20180702,0.023893,0.035525,0.064021
20180703,0.024206,0.036196,0.065014
20180705,0.023927,0.036133,0.065228
20180706,0.023117,0.034574,0.064898
20180709,0.023311,0.035268,0.065918
20180710,0.023202,0.035528,0.066919
20180711,0.023605,0.035891,0.06781 
20180712,0.022393,0.034693,0.065015
20180713,0.022256,0.034573,0.064142
20180716,0.023021,0.035272,0.065611
20180717,0.021975,0.034238,0.063697
20180718,0.021525,0.03299 ,0.062759
20180719,0.022343,0.034328,0.064951
20180720,0.022727,0.0355  ,0.068556
20180723,0.024289,0.038082,0.073999
20180724,0.023277,0.036221,0.070482
20180725,0.022133,0.035535,0.067074
20180726,0.022906,0.036284,0.069933
20180727,0.022094,0.035168,0.067201
20180730,0.022744,0.03643 ,0.070318
20180731,0.021827,0.034649,0.065375
20180801,0.021711,0.035419,0.069023
20180802,0.022049,0.034911,0.066985
20180803,0.02166 ,0.034408,0.065523
20180806,0.021827,0.033998,0.065073
20180807,0.021625,0.034406,0.064406
20180808,0.021339,0.033723,0.064276
20180809,0.021341,0.033159,0.062999
20180810,0.024078,0.035915,0.065707
20180813,0.024339,0.036049,0.067267
20180814,0.022614,0.035015,0.065295
20180815,0.024025,0.036871,0.071012
20180816,0.023361,0.035484,0.066018
20180817,0.02317 ,0.035995,0.066167
20180820,0.024097,0.036517,0.067268
20180821,0.022607,0.034915,0.063906
20180822,0.022991,0.035521,0.064396
20180823,0.02252 ,0.033873,0.063344
20180824,0.021534,0.032864,0.061067
20180827,0.021557,0.032785,0.06183 
20180828,0.022253,0.034505,0.064519
20180829,0.021883,0.033038,0.061803
20180830,0.022375,0.033799,0.063101
20180831,0.022844,0.033956,0.06366 
20180904,0.02345 ,0.035105,0.066496
20180905,0.022561,0.03421 ,0.065336
20180906,0.022988,0.034606,0.065542
20180907,0.022214,0.033215,0.064469
20180910,0.022332,0.033296,0.063393
20180911,0.02142 ,0.03277 ,0.061686
20180912,0.020704,0.031938,0.059937
20180913,0.019721,0.030774,0.05873 
20180914,0.019881,0.032009,0.0618  
20180917,0.020244,0.032297,0.062408
20180918,0.020818,0.033109,0.06461 
20180919,0.021433,0.034465,0.068821
20180920,0.021197,0.033928,0.066437
20180921,0.020662,0.033643,0.066036
20180924,0.021398,0.034238,0.067268
20180925,0.0223  ,0.03504 ,0.069802
20180926,0.020577,0.033228,0.06455 
20180927,0.019901,0.032156,0.063251
20180928,0.020177,0.031751,0.063093
20181001,0.020507,0.032696,0.065455
20181002,0.020624,0.03264 ,0.064486
20181003,0.021629,0.035443,0.072814
20181004,0.024102,0.039954,0.081013
20181005,0.023788,0.039347,0.081188
20181008,0.024331,0.039991,0.083474
20181009,0.023848,0.038716,0.078981
20181010,0.024762,0.04042 ,0.084538
20181011,0.023243,0.039166,0.07934 
20181012,0.02244 ,0.037014,0.074824
20181015,0.021651,0.036084,0.073401
20181016,0.020959,0.034399,0.070803
20181017,0.020429,0.032999,0.070313
20181018,0.021537,0.035322,0.072435
20181019,0.021033,0.035065,0.072327
20181022,0.022204,0.036126,0.075034
20181023,0.023602,0.038421,0.076404
20181024,0.025574,0.040461,0.079573
20181025,0.024239,0.037826,0.074276
20181026,0.028129,0.04279 ,0.078384
20181029,0.027715,0.042   ,0.077514
20181030,0.027843,0.043086,0.080761
20181031,0.026147,0.041342,0.078825
20181101,0.025346,0.04062 ,0.0762  
20181102,0.025012,0.041703,0.079492
20181105,0.025427,0.041375,0.080356
20181106,0.025851,0.042178,0.080291
20181107,0.022647,0.036519,0.070502
20181108,0.022766,0.036082,0.071193
20181109,0.022758,0.035752,0.069274
20181112,0.023238,0.035914,0.06884 
20181113,0.024449,0.036965,0.072321
20181114,0.025998,0.039014,0.073845
20181115,0.025482,0.038383,0.072195
20181116,0.027108,0.03932 ,0.072063
20181119,0.02794 ,0.040916,0.075066
20181120,0.027971,0.040966,0.074128
20181121,0.026533,0.039614,0.071678
20181123,0.025938,0.037856,0.067822
20181126,0.024407,0.036738,0.064077
20181127,0.024083,0.036068,0.062842
20181128,0.023925,0.035596,0.062125
20181129,0.0235  ,0.035385,0.063953
20181130,0.023911,0.03547 ,0.064632
20181203,0.022963,0.034179,0.063006
20181204,0.023192,0.036309,0.073589
20181205,0.023535,0.036829,0.074589
20181206,0.026325,0.039806,0.079   
20181207,0.026009,0.038928,0.076678
20181210,0.026168,0.038502,0.075604
20181211,0.02571 ,0.0373  ,0.074931
20181212,0.0252  ,0.036564,0.072842
20181213,0.023513,0.034368,0.068776
20181214,0.023438,0.035084,0.069106
20181217,0.024515,0.036956,0.072107
20181218,0.025143,0.038273,0.073334
20181219,0.023076,0.036243,0.070663
20181220,0.024708,0.038364,0.078105
20181221,0.025714,0.039865,0.079932
20181224,0.027392,0.041808,0.083034
20181226,0.026107,0.039007,0.076327
20181227,0.027972,0.042507,0.079532
20181228,0.027295,0.0409  ,0.076373
20181231,0.027865,0.041085,0.076132
20190102,0.026588,0.039486,0.075073
20190103,0.029081,0.043469,0.08146 
20190104,0.027904,0.041494,0.077472
20190107,0.027528,0.040526,0.076824
20190108,0.026895,0.039691,0.073722
20190109,0.025744,0.038093,0.071379
20190110,0.024977,0.037675,0.070073
20190111,0.023818,0.037364,0.067245
20190114,0.024678,0.037291,0.067582
20190115,0.023489,0.035859,0.066616
20190116,0.023661,0.035433,0.06554 
20190117,0.023719,0.035819,0.065755
20190118,0.023394,0.035426,0.06484 
20190122,0.025146,0.038294,0.068107
20190123,0.024631,0.036959,0.06661 
20190124,0.024463,0.036711,0.064341
20190125,0.023399,0.035524,0.061964
20190128,0.02369 ,0.03555 ,0.062962
20190129,0.023886,0.035791,0.063496
20190130,0.023328,0.035508,0.06214 
20190131,0.022308,0.034875,0.064531
20190201,0.021672,0.034085,0.062425
20190204,0.021974,0.034874,0.062674
20190205,0.021905,0.034813,0.063448
20190206,0.021638,0.034608,0.063563
20190207,0.022839,0.035681,0.063567
20190208,0.022765,0.034981,0.063036
20190211,0.022784,0.034159,0.062951
20190212,0.022603,0.034181,0.063442
20190213,0.021886,0.03346 ,0.060562
20190214,0.022093,0.033681,0.059144
20190215,0.021111,0.032059,0.057544
20190219,0.022067,0.032722,0.059093
20190220,0.021351,0.032443,0.058617
20190221,0.02147 ,0.032939,0.060663
20190222,0.021404,0.032597,0.058902
20190225,0.02097 ,0.032455,0.059241
20190226,0.02152 ,0.032909,0.058449
20190227,0.022033,0.033333,0.060408
20190228,0.021635,0.033089,0.061038
20190301,0.022052,0.034067,0.063221
20190304,0.022124,0.033957,0.062682
20190305,0.021625,0.033256,0.060956
20190306,0.02172 ,0.032486,0.059397
20190307,0.022614,0.033823,0.059573
20190308,0.021435,0.032415,0.057532
20190311,0.021644,0.032268,0.05786 
20190312,0.021273,0.032816,0.05894 
20190313,0.021348,0.032311,0.058066
20190314,0.021333,0.031863,0.058649
20190315,0.021598,0.032841,0.05851 
20190318,0.021697,0.032671,0.057689
20190319,0.02139 ,0.031619,0.056506
20190320,0.021137,0.030879,0.055596
20190321,0.021179,0.031711,0.057896
20190322,0.023573,0.034856,0.061851
20190325,0.027993,0.039981,0.070542
20190326,0.027611,0.03859 ,0.067403
20190327,0.029122,0.041218,0.073933
20190328,0.027532,0.039839,0.070465
20190329,0.02681 ,0.038468,0.068607
20190401,0.025175,0.035988,0.063855
20190402,0.025168,0.036039,0.063802
20190403,0.023562,0.034604,0.061724
20190404,0.023391,0.034164,0.061861
20190405,0.022504,0.033277,0.059725
20190408,0.02202 ,0.033184,0.060198
20190409,0.022407,0.033141,0.059347
20190410,0.021904,0.03257 ,0.05768 
20190411,0.020223,0.031207,0.055526
20190412,0.021041,0.031844,0.055644
20190415,0.021457,0.032198,0.056403
20190416,0.021979,0.033739,0.058638
20190417,0.021799,0.033509,0.05806 
20190418,0.022028,0.033141,0.058028
20190422,0.022524,0.034638,0.060081
20190423,0.023184,0.035781,0.060535
20190424,0.023939,0.034727,0.05952 
20190425,0.023655,0.034585,0.058986
20190426,0.023242,0.03329 ,0.055507
20190429,0.023545,0.034616,0.057411
20190430,0.024356,0.0353  ,0.057604
20190501,0.022443,0.033681,0.057161
20190502,0.021877,0.033189,0.056551
20190503,0.021276,0.032814,0.05593 
20190506,0.023079,0.035141,0.058792
20190507,0.025378,0.038549,0.064344
20190508,0.024207,0.037042,0.061177
20190509,0.025747,0.038341,0.064555
20190510,0.024679,0.036697,0.061625
20190513,0.026414,0.038662,0.065801
20190514,0.025652,0.037313,0.06259 
20190515,0.025819,0.037888,0.062028
20190516,0.025322,0.036399,0.060975
20190517,0.025466,0.037548,0.0615  
20190520,0.026128,0.038321,0.062127
20190521,0.02464 ,0.036858,0.060572
20190522,0.024919,0.037236,0.062168
20190523,0.027729,0.040865,0.067897
20190524,0.026824,0.039712,0.065704
20190528,0.029013,0.042935,0.071878
20190529,0.029749,0.044296,0.074461
20190530,0.029222,0.042977,0.071725
20190531,0.035711,0.051464,0.083842
20190603,0.036564,0.05236 ,0.08451 
20190604,0.03524 ,0.048793,0.080196
20190605,0.034949,0.048121,0.078848
20190606,0.033907,0.047299,0.080442
20190607,0.03079 ,0.043508,0.074914
20190610,0.029111,0.04139 ,0.070207
20190611,0.029228,0.041536,0.070263
20190612,0.030715,0.042703,0.07133 
20190613,0.034231,0.048226,0.079643
20190614,0.033967,0.048123,0.080089
20190617,0.03346 ,0.048148,0.081067
20190618,0.032521,0.047558,0.079142
20190619,0.030951,0.045036,0.075636
20190620,0.029499,0.043001,0.073786
20190621,0.029974,0.043154,0.069965
20190624,0.03187 ,0.04519 ,0.074724
20190625,0.032149,0.046145,0.076342
20190626,0.030623,0.043905,0.071031
20190627,0.030873,0.044104,0.072067
20190628,0.030773,0.044089,0.071586
20190701,0.02791 ,0.041215,0.069282
20190702,0.028125,0.041582,0.070186
20190703,0.027548,0.040668,0.070727
20190705,0.026623,0.038727,0.067306
20190708,0.027587,0.039664,0.068711
20190709,0.027637,0.039478,0.069806
20190710,0.027049,0.038855,0.068834
20190711,0.026982,0.03913 ,0.069089
20190712,0.026453,0.038433,0.068859
20190715,0.027149,0.040027,0.070146
20190716,0.026953,0.039691,0.070854
20190717,0.027064,0.03979 ,0.0705  
20190718,0.027249,0.040708,0.070349
20190719,0.027136,0.039891,0.069517
20190722,0.027361,0.040495,0.070518
20190723,0.028045,0.040655,0.071469
20190724,0.028248,0.040554,0.071743
20190725,0.027919,0.039888,0.070429
20190726,0.026797,0.038501,0.066545
20190729,0.027432,0.039568,0.06762 
20190730,0.027275,0.039516,0.067662
20190731,0.026396,0.038296,0.068278
20190801,0.028761,0.042889,0.075596
20190802,0.029411,0.043332,0.078244
20190805,0.035546,0.052455,0.092054
20190806,0.033351,0.049254,0.087162
20190807,0.035376,0.053211,0.095545
20190808,0.033408,0.050377,0.090683
20190809,0.032373,0.048842,0.089356
20190812,0.035152,0.053842,0.096211
20190813,0.032489,0.049503,0.093632
20190814,0.035939,0.054619,0.10467 
